sub,MB_behav
1317,0.34285714285714286
1318,0.4444444444444444
1319,0.46153846153846156
1320,0.21311475409836064
1321,0.39655172413793105
1322,0.49019607843137253
1323,0.33962264150943394
1324,0.4528301886792453
1325,0.5192307692307693
1326,0.5094339622641509
1327,0.6379310344827587
1328,0.41509433962264153
1329,0.38333333333333336
1330,0.5
1331,0.5555555555555556
1332,0.417910447761194
1333,0.3114754098360656
1334,0.3103448275862069
1335,0.4745762711864407
1336,0.3125
1337,0.37681159420289856
1338,0.5319148936170213
1339,0.24489795918367346
1340,0.40425531914893614
1341,0.42592592592592593
1342,0.29411764705882354
1343,0.34545454545454546
1344,0.4915254237288136
1345,0.47619047619047616
1346,0.5342465753424658
1347,0.7288135593220338
1348,0.4576271186440678
1349,0.29411764705882354
1350,0.3333333333333333
1351,0.5263157894736842
1352,0.4897959183673469
1353,0.6299212598425197
1354,0.5573770491803278
1355,0.3
1356,0.6037735849056604
1357,0.4090909090909091
1358,0.6071428571428571
1359,0.49122807017543857
1360,0.5714285714285714
1361,0.42857142857142855
1362,0.5471698113207547
1363,0.45
1364,0.4666666666666667
1365,0.4925373134328358
1366,0.52
1367,0.4032258064516129
1368,0.578125
1369,0.4576271186440678
1370,0.43283582089552236
1371,0.3620689655172414
1372,0.3448275862068966
1373,0.5873015873015873
1374,0.43103448275862066
1375,0.43636363636363634
1376,0.46551724137931033
1377,0.36666666666666664
1378,0.46511627906976744
1379,0.5084745762711864
1380,0.35294117647058826
1381,0.4576271186440678
1382,0.42424242424242425
1383,0.5370370370370371
1384,0.3968253968253968
1385,0.4666666666666667
1386,0.42105263157894735
1387,0.48333333333333334
1388,0.4090909090909091
1389,0.5303030303030303
1390,0.43103448275862066
1391,0.41818181818181815
1392,0.5689655172413793
1393,0.32786885245901637
1394,0.4
1395,0.5172413793103449
1396,0.4492753623188406
1397,0.3064516129032258
1398,0.3492063492063492
1399,0.417910447761194
1400,0.3076923076923077
1401,0.375
1402,0.42592592592592593
1403,0.3617021276595745
1404,0.42592592592592593
1405,0.4918032786885246
1406,0.23636363636363636
1407,0.45
1408,0.46551724137931033
1409,0.4444444444444444
1410,0.32
1411,0.4
1412,0.5172413793103449
1413,0.5660377358490566
